int	string	string
100203402	Basic Attributes	Training Room
100203403	Major Project	Training Room
100203404	Path to Stardom	Training Room
100203501	Realization	Training Room
100203502	Basic Attributes	Training Room
100203503	Major Project	Training Room
100203504	Path to Stardom	Training Room
100203601	Realization	Training Room
100203602	Basic Attributes	Training Room
100203603	Major Project	Training Room
100203604	Path to Stardom	Training Room
100203701	Realization	Training Room
100203702	Basic Attributes	Training Room
100203703	Major Project	Training Room
100203704	Path to Stardom	Training Room
100203801	Realization	Training Room
100203802	Basic Attributes	Training Room
100203803	Major Project	Training Room
100203804	Path to Stardom	Training Room
100203901	Realization	Training Room
100203902	Basic Attributes	Training Room
100203903	Major Project	Training Room
100203904	Path to Stardom	Training Room
100204001	Realization	Training Room
100204002	Basic Attributes	Training Room
100204003	Major Project	Training Room
100204004	Path to Stardom	Training Room
100204101	Realization	Training Room
100204102	Basic Attributes	Training Room
100204103	Major Project	Training Room
100204104	Path to Stardom	Training Room
100204201	Realization	Training Room
100204202	Basic Attributes	Training Room
100204203	Major Project	Training Room
100204204	Path to Stardom	Training Room
100204301	Realization	Training Room
100204302	Basic Attributes	Training Room
100204303	Major Project	Training Room
100204304	Path to Stardom	Training Room
100204401	Realization	Training Room
100204402	Basic Attributes	Training Room
100204403	Major Project	Training Room
100204404	Path to Stardom	Training Room
100204501	Realization	Training Room
100204502	Basic Attributes	Training Room
100204503	Major Project	Training Room
100204504	Path to Stardom	Training Room
100204601	Realization	Training Room
100204602	Basic Attributes	Training Room
100204603	Major Project	Training Room
100204604	Path to Stardom	Training Room
100204701	Realization	Training Room
100204702	Basic Attributes	Training Room
100204703	Major Project	Training Room
100204704	Path to Stardom	Training Room
100204801	Realization	Training Room
100204802	Basic Attributes	Training Room
100204803	Major Project	Training Room
100204804	Path to Stardom	Training Room
100204901	Realization	Training Room
100204902	Basic Attributes	Training Room
100204903	Major Project	Training Room
100204904	Path to Stardom	Training Room
100205001	Realization	Training Room
100205002	Basic Attributes	Training Room
100205003	Major Project	Training Room
100205004	Path to Stardom	Training Room
100205101	Realization	Training Room
100205102	Basic Attributes	Training Room
100205103	Major Project	Training Room
100205104	Path to Stardom	Training Room
100205201	Realization	Training Room
100205202	Basic Attributes	Training Room
100205203	Major Project	Training Room
100205204	Path to Stardom	Training Room
100205301	Realization	Training Room
100205302	Basic Attributes	Training Room
100205303	Major Project	Training Room
100205304	Path to Stardom	Training Room
100205401	Realization	Training Room
100205402	Basic Attributes	Training Room
100205403	Major Project	Training Room
100205404	Path to Stardom	Training Room
100205501	Realization	Training Room
100205502	Basic Attributes	Training Room
100205503	Major Project	Training Room
100205504	Path to Stardom	Training Room
100205601	Realization	Training Room
100205602	Basic Attributes	Training Room
100205603	Major Project	Training Room
100205604	Path to Stardom	Training Room
100205701	Realization	Training Room
100205702	Basic Attributes	Training Room
100205703	Major Project	Training Room
100205704	Path to Stardom	Training Room
100205801	Realization	Training Room
100205802	Basic Attributes	Training Room
100205803	Major Project	Training Room
100205804	Path to Stardom	Training Room
100205901	Realization	Training Room
100205902	Basic Attributes	Training Room
100205903	Major Project	Training Room
100205904	Path to Stardom	Training Room
100206001	Realization	Training Room
100206002	Basic Attributes	Training Room
100206003	Major Project	Training Room
100206004	Path to Stardom	Training Room
100206101	Realization	Training Room
100206102	Basic Attributes	Training Room
100206103	Major Project	Training Room
100206104	Path to Stardom	Training Room
100206201	Realization	Training Room
100206202	Basic Attributes	Training Room
100206203	Major Project	Training Room
100206204	Path to Stardom	Training Room
100206301	Realization	Training Room
100206302	Basic Attributes	Training Room
100206303	Major Project	Training Room
100206304	Path to Stardom	Training Room
100206401	Realization	Training Room
100206402	Basic Attributes	Training Room
100206403	Major Project	Training Room
100206404	Path to Stardom	Training Room
100206501	Realization	Training Room
100206502	Basic Attributes	Training Room
100206503	Major Project	Training Room
100206504	Path to Stardom	Training Room
100206601	Realization	Training Room
100206602	Basic Attributes	Training Room
100206603	Major Project	Training Room
100206604	Path to Stardom	Training Room
100206701	Realization	Training Room
100206702	Basic Attributes	Training Room
100206703	Major Project	Training Room
100206704	Path to Stardom	Training Room
100206801	Realization	Training Room
100206802	Basic Attributes	Training Room
100206803	Major Project	Training Room
100206804	Path to Stardom	Training Room
100206901	Realization	Training Room
100206902	Basic Attributes	Training Room
100206903	Major Project	Training Room
100206904	Path to Stardom	Training Room
100207001	Realization	Training Room
100207002	Basic Attributes	Training Room
100207003	Major Project	Training Room
100207004	Path to Stardom	Training Room
100207101	Realization	Training Room
100207102	Basic Attributes	Training Room
100207103	Major Project	Training Room
100207104	Path to Stardom	Training Room
100207201	Realization	Training Room
100207202	Basic Attributes	Training Room
100207203	Major Project	Training Room
100207204	Path to Stardom	Training Room
100207301	Realization	Training Room
100207302	Basic Attributes	Training Room
100207303	Major Project	Training Room
100207304	Path to Stardom	Training Room
100207401	Realization	Training Room
100207402	Basic Attributes	Training Room
100207403	Major Project	Training Room
100207404	Path to Stardom	Training Room
100207501	Realization	Training Room
100207502	Basic Attributes	Training Room
100207503	Major Project	Training Room
100207504	Path to Stardom	Training Room
100207601	Realization	Training Room
100207602	Basic Attributes	Training Room
100207603	Major Project	Training Room
100207604	Path to Stardom	Training Room
100207701	Realization	Training Room
100207702	Basic Attributes	Training Room
100207703	Major Project	Training Room
100207704	Path to Stardom	Training Room
100207801	Realization	Training Room
100207802	Basic Attributes	Training Room
100207803	Major Project	Training Room
100207804	Path to Stardom	Training Room
100207901	Realization	Training Room
100207902	Basic Attributes	Training Room
100207903	Major Project	Training Room
100207904	Path to Stardom	Training Room
100208001	Realization	Training Room
100208002	Basic Attributes	Training Room
100208003	Major Project	Training Room
100208004	Path to Stardom	Training Room
100208101	Realization	Training Room
100208102	Basic Attributes	Training Room
100208103	Major Project	Training Room
100208104	Path to Stardom	Training Room
100208201	Realization	Training Room
100208202	Basic Attributes	Training Room
100208203	Major Project	Training Room
100208204	Path to Stardom	Training Room
100208301	Realization	Training Room
100208302	Basic Attributes	Training Room
100208303	Major Project	Training Room
100208304	Path to Stardom	Training Room
100208401	Realization	Training Room
100208402	Basic Attributes	Training Room
100208403	Major Project	Training Room
100208404	Path to Stardom	Training Room
100208501	Realization	Training Room
100208502	Basic Attributes	Training Room
100208503	Major Project	Training Room
100208504	Path to Stardom	Training Room
100208601	Realization	Training Room
100208602	Basic Attributes	Training Room
100208603	Major Project	Training Room
100208604	Path to Stardom	Training Room
100208701	Realization	Training Room
100208702	Basic Attributes	Training Room
100208703	Major Project	Training Room
100208704	Path to Stardom	Training Room
100208801	Realization	Training Room
100208802	Basic Attributes	Training Room
100208803	Major Project	Training Room
100208804	Path to Stardom	Training Room
100208901	Realization	Training Room
100208902	Basic Attributes	Training Room
100208903	Major Project	Training Room
100208904	Path to Stardom	Training Room
100209001	Realization	Training Room
100209002	Basic Attributes	Training Room
100209003	Major Project	Training Room
100209004	Path to Stardom	Training Room
100209101	Realization	Training Room
100209102	Basic Attributes	Training Room
100209103	Major Project	Training Room
100209104	Path to Stardom	Training Room
100209201	Realization	Training Room
100209202	Basic Attributes	Training Room
100209203	Major Project	Training Room
100209204	Path to Stardom	Training Room
100209301	Realization	Training Room
100209302	Basic Attributes	Training Room
100209303	Major Project	Training Room
100209304	Path to Stardom	Training Room
100209401	Realization	Training Room
100209402	Basic Attributes	Training Room
100209403	Major Project	Training Room
100209404	Path to Stardom	Training Room
100209501	Realization	Training Room
100209502	Basic Attributes	Training Room
100209503	Major Project	Training Room
100209504	Path to Stardom	Training Room
100209601	Realization	Training Room
100209602	Basic Attributes	Training Room
100209603	Major Project	Training Room
