int	int	int	int	int	int	DTItemNum	string	string	int	int	int	string
13052075	1305	2	2	75	7	0		形象课程	2218	127	127	
13052076	1305	2	2	76	7	0		形象课程	2218	127	127	
13052077	1305	2	2	77	7	0		形象课程	2218	127	127	
13052078	1305	2	2	78	7	0		形象课程	2218	127	127	
13052079	1305	2	2	79	7	0		形象课程	2218	127	127	
13052080	1305	2	2	80	7	0		形象课程	2218	127	127	
13052081	1305	2	2	81	7	0		形象课程	2218	127	127	
13052082	1305	2	2	82	7	0		形象课程	2218	127	127	
13052083	1305	2	2	83	7	0		形象课程	2218	127	127	
13052084	1305	2	2	84	7	0		形象课程	2218	127	127	
13052085	1305	2	2	85	7	0		形象课程	2218	127	127	
13052086	1305	2	2	86	7	0		形象课程	2218	127	127	
13052087	1305	2	2	87	7	0		形象课程	2218	127	127	
13052088	1305	2	2	88	7	0		形象课程	2218	127	127	
13052089	1305	2	2	89	7	0		形象课程	2218	127	127	
13052090	1305	2	2	90	7	0		形象课程	2218	127	127	
13052091	1305	2	2	91	7	0		形象课程	2218	127	127	
13052092	1305	2	2	92	7	0		形象课程	2218	127	127	
13052093	1305	2	2	93	7	0		形象课程	2218	127	127	
13052094	1305	2	2	94	7	0		形象课程	2218	127	127	
13052095	1305	2	2	95	7	0		形象课程	2218	127	127	
13052096	1305	2	2	96	7	0		形象课程	2218	127	127	
13052097	1305	2	2	97	7	0		形象课程	2218	127	127	
13052098	1305	2	2	98	7	0		形象课程	2218	127	127	
13052099	1305	2	2	99	7	0		形象课程	2218	127	127	
13052100	1305	2	2	100	7	0		形象课程	2218	127	127	
13053000	1305	3	3	0	0	5012:50		生活课程	2219	0	0	
13053001	1305	3	3	1	1	0		生活课程	2219	18	18	
13053002	1305	3	3	2	2	0		生活课程	2219	36	36	
13053003	1305	3	3	3	2	0		生活课程	2219	36	36	
13053004	1305	3	3	4	2	0		生活课程	2219	36	36	
13053005	1305	3	3	5	2	0		生活课程	2219	36	36	
13053006	1305	3	3	6	3	0		生活课程	2219	54	54	
13053007	1305	3	3	7	3	0		生活课程	2219	54	54	
13053008	1305	3	3	8	3	0		生活课程	2219	54	54	
13053009	1305	3	3	9	3	5012:50		生活课程	2219	54	54	
13053010	1305	3	3	10	3	0		生活课程	2219	54	54	
13053011	1305	3	3	11	3	0		生活课程	2219	54	54	
13053012	1305	3	3	12	3	0		生活课程	2219	54	54	
13053013	1305	3	3	13	4	0		生活课程	2219	73	73	
13053014	1305	3	3	14	4	0		生活课程	2219	73	73	
13053015	1305	3	3	15	4	0		生活课程	2219	73	73	
13053016	1305	3	3	16	4	0		生活课程	2219	73	73	
13053017	1305	3	3	17	4	0		生活课程	2219	73	73	
13053018	1305	3	3	18	4	0		生活课程	2219	73	73	
13053019	1305	3	3	19	4	0		生活课程	2219	73	73	
13053020	1305	3	3	20	4	0		生活课程	2219	73	73	
13053021	1305	3	3	21	4	0		生活课程	2219	73	73	
13053022	1305	3	3	22	4	0		生活课程	2219	73	73	
13053023	1305	3	3	23	4	0		生活课程	2219	73	73	
13053024	1305	3	3	24	4	0		生活课程	2219	73	73	
13053025	1305	3	3	25	5	0		生活课程	2219	91	91	
13053026	1305	3	3	26	5	0		生活课程	2219	91	91	
13053027	1305	3	3	27	5	0		生活课程	2219	91	91	
13053028	1305	3	3	28	5	0		生活课程	2219	91	91	
13053029	1305	3	3	29	5	0		生活课程	2219	91	91	
13053030	1305	3	3	30	5	0		生活课程	2219	91	91	
13053031	1305	3	3	31	5	0		生活课程	2219	91	91	
13053032	1305	3	3	32	5	0		生活课程	2219	91	91	
13053033	1305	3	3	33	5	0		生活课程	2219	91	91	
13053034	1305	3	3	34	5	0		生活课程	2219	91	91	
13053035	1305	3	3	35	5	0		生活课程	2219	91	91	
13053036	1305	3	3	36	5	0		生活课程	2219	91	91	
13053037	1305	3	3	37	5	0		生活课程	2219	91	91	
13053038	1305	3	3	38	5	0		生活课程	2219	91	91	
13053039	1305	3	3	39	5	5012:100		生活课程	2219	91	91	
13053040	1305	3	3	40	5	0		生活课程	2219	91	91	
13053041	1305	3	3	41	5	0		生活课程	2219	91	91	
13053042	1305	3	3	42	5	0		生活课程	2219	91	91	
13053043	1305	3	3	43	5	0		生活课程	2219	91	91	
13053044	1305	3	3	44	6	0		生活课程	2219	109	109	
13053045	1305	3	3	45	6	0		生活课程	2219	109	109	
13053046	1305	3	3	46	6	0		生活课程	2219	109	109	
13053047	1305	3	3	47	6	0		生活课程	2219	109	109	
13053048	1305	3	3	48	6	0		生活课程	2219	109	109	
13053049	1305	3	3	49	6	0		生活课程	2219	109	109	
13053050	1305	3	3	50	6	0		生活课程	2219	109	109	
13053051	1305	3	3	51	6	0		生活课程	2219	109	109	
13053052	1305	3	3	52	6	0		生活课程	2219	109	109	
13053053	1305	3	3	53	6	0		生活课程	2219	109	109	
13053054	1305	3	3	54	6	0		生活课程	2219	109	109	
13053055	1305	3	3	55	6	0		生活课程	2219	109	109	
13053056	1305	3	3	56	6	0		生活课程	2219	109	109	
13053057	1305	3	3	57	6	0		生活课程	2219	109	109	
13053058	1305	3	3	58	6	0		生活课程	2219	109	109	
13053059	1305	3	3	59	6	0		生活课程	2219	109	109	
13053060	1305	3	3	60	6	0		生活课程	2219	109	109	
13053061	1305	3	3	61	6	0		生活课程	2219	109	109	
13053062	1305	3	3	62	6	0		生活课程	2219	109	109	
13053063	1305	3	3	63	6	0		生活课程	2219	109	109	
13053064	1305	3	3	64	6	0		生活课程	2219	109	109	
13053065	1305	3	3	65	6	0		生活课程	2219	109	109	
13053066	1305	3	3	66	6	0		生活课程	2219	109	109	
13053067	1305	3	3	67	6	0		生活课程	2219	109	109	
13053068	1305	3	3	68	6	0		生活课程	2219	109	109	
13053069	1305	3	3	69	7	0		生活课程	2219	127	127	
13053070	1305	3	3	70	7	0		生活课程	2219	127	127	
13053071	1305	3	3	71	7	0		生活课程	2219	127	127	
13053072	1305	3	3	72	7	0		生活课程	2219	127	127	
13053073	1305	3	3	73	7	0		生活课程	2219	127	127	
13053074	1305	3	3	74	7	0		生活课程	2219	127	127	
13053075	1305	3	3	75	7	0		生活课程	2219	127	127	
13053076	1305	3	3	76	7	0		生活课程	2219	127	127	
13053077	1305	3	3	77	7	0		生活课程	2219	127	127	
13053078	1305	3	3	78	7	0		生活课程	2219	127	127	
13053079	1305	3	3	79	7	0		生活课程	2219	127	127	
13053080	1305	3	3	80	7	0		生活课程	2219	127	127	
13053081	1305	3	3	81	7	0		生活课程	2219	127	127	
13053082	1305	3	3	82	7	0		生活课程	2219	127	127	
13053083	1305	3	3	83	7	0		生活课程	2219	127	127	
13053084	1305	3	3	84	7	0		生活课程	2219	127	127	
13053085	1305	3	3	85	7	0		生活课程	2219	127	127	
13053086	1305	3	3	86	7	0		生活课程	2219	127	127	
13053087	1305	3	3	87	7	0		生活课程	2219	127	127	
13053088	1305	3	3	88	7	0		生活课程	2219	127	127	
13053089	1305	3	3	89	7	0		生活课程	2219	127	127	
13053090	1305	3	3	90	7	0		生活课程	2219	127	127	
13053091	1305	3	3	91	7	0		生活课程	2219	127	127	
13053092	1305	3	3	92	7	0		生活课程	2219	127	127	
13053093	1305	3	3	93	7	0		生活课程	2219	127	127	
13053094	1305	3	3	94	7	0		生活课程	2219	127	127	
13053095	1305	3	3	95	7	0		生活课程	2219	127	127	
13053096	1305	3	3	96	7	0		生活课程	2219	127	127	
13053097	1305	3	3	97	7	0		生活课程	2219	127	127	
13053098	1305	3	3	98	7	0		生活课程	2219	127	127	
13053099	1305	3	3	99	7	0		生活课程	2219	127	127	
13053100	1305	3	3	100	7	0		生活课程	2219	127	127	
13054000	1305	4	4	0	0	5012:50		舞蹈课程	2220	0	0	
13054001	1305	4	4	1	1	0		舞蹈课程	2220	18	18	
13054002	1305	4	4	2	2	0		舞蹈课程	2220	36	36	
13054003	1305	4	4	3	2	0		舞蹈课程	2220	36	36	
13054004	1305	4	4	4	2	0		舞蹈课程	2220	36	36	
13054005	1305	4	4	5	2	0		舞蹈课程	2220	36	36	
13054006	1305	4	4	6	3	0		舞蹈课程	2220	54	54	
13054007	1305	4	4	7	3	0		舞蹈课程	2220	54	54	
13054008	1305	4	4	8	3	0		舞蹈课程	2220	54	54	
13054009	1305	4	4	9	3	5012:50		舞蹈课程	2220	54	54	
13054010	1305	4	4	10	3	0		舞蹈课程	2220	54	54	
13054011	1305	4	4	11	3	0		舞蹈课程	2220	54	54	
13054012	1305	4	4	12	3	0		舞蹈课程	2220	54	54	
13054013	1305	4	4	13	4	0		舞蹈课程	2220	73	73	
13054014	1305	4	4	14	4	0		舞蹈课程	2220	73	73	
13054015	1305	4	4	15	4	0		舞蹈课程	2220	73	73	
13054016	1305	4	4	16	4	0		舞蹈课程	2220	73	73	
13054017	1305	4	4	17	4	0		舞蹈课程	2220	73	73	
13054018	1305	4	4	18	4	0		舞蹈课程	2220	73	73	
13054019	1305	4	4	19	4	0		舞蹈课程	2220	73	73	
13054020	1305	4	4	20	4	0		舞蹈课程	2220	73	73	
13054021	1305	4	4	21	4	0		舞蹈课程	2220	73	73	
13054022	1305	4	4	22	4	0		舞蹈课程	2220	73	73	
13054023	1305	4	4	23	4	0		舞蹈课程	2220	73	73	
13054024	1305	4	4	24	4	0		舞蹈课程	2220	73	73	
13054025	1305	4	4	25	5	0		舞蹈课程	2220	91	91	
13054026	1305	4	4	26	5	0		舞蹈课程	2220	91	91	
13054027	1305	4	4	27	5	0		舞蹈课程	2220	91	91	
13054028	1305	4	4	28	5	0		舞蹈课程	2220	91	91	
13054029	1305	4	4	29	5	0		舞蹈课程	2220	91	91	
13054030	1305	4	4	30	5	0		舞蹈课程	2220	91	91	
13054031	1305	4	4	31	5	0		舞蹈课程	2220	91	91	
13054032	1305	4	4	32	5	0		舞蹈课程	2220	91	91	
13054033	1305	4	4	33	5	0		舞蹈课程	2220	91	91	
13054034	1305	4	4	34	5	0		舞蹈课程	2220	91	91	
13054035	1305	4	4	35	5	0		舞蹈课程	2220	91	91	
13054036	1305	4	4	36	5	0		舞蹈课程	2220	91	91	
13054037	1305	4	4	37	5	0		舞蹈课程	2220	91	91	
13054038	1305	4	4	38	5	0		舞蹈课程	2220	91	91	
13054039	1305	4	4	39	5	5012:100		舞蹈课程	2220	91	91	
13054040	1305	4	4	40	5	0		舞蹈课程	2220	91	91	
13054041	1305	4	4	41	5	0		舞蹈课程	2220	91	91	
13054042	1305	4	4	42	5	0		舞蹈课程	2220	91	91	
13054043	1305	4	4	43	5	0		舞蹈课程	2220	91	91	
13054044	1305	4	4	44	6	0		舞蹈课程	2220	109	109	
13054045	1305	4	4	45	6	0		舞蹈课程	2220	109	109	
13054046	1305	4	4	46	6	0		舞蹈课程	2220	109	109	
13054047	1305	4	4	47	6	0		舞蹈课程	2220	109	109	
13054048	1305	4	4	48	6	0		舞蹈课程	2220	109	109	
13054049	1305	4	4	49	6	0		舞蹈课程	2220	109	109	
13054050	1305	4	4	50	6	0		舞蹈课程	2220	109	109	
13054051	1305	4	4	51	6	0		舞蹈课程	2220	109	109	
13054052	1305	4	4	52	6	0		舞蹈课程	2220	109	109	
13054053	1305	4	4	53	6	0		舞蹈课程	2220	109	109	
13054054	1305	4	4	54	6	0		舞蹈课程	2220	109	109	
13054055	1305	4	4	55	6	0		舞蹈课程	2220	109	109	
13054056	1305	4	4	56	6	0		舞蹈课程	2220	109	109	
13054057	1305	4	4	57	6	0		舞蹈课程	2220	109	109	
13054058	1305	4	4	58	6	0		舞蹈课程	2220	109	109	
13054059	1305	4	4	59	6	0		舞蹈课程	2220	109	109	
13054060	1305	4	4	60	6	0		舞蹈课程	2220	109	109	
13054061	1305	4	4	61	6	0		舞蹈课程	2220	109	109	
13054062	1305	4	4	62	6	0		舞蹈课程	2220	109	109	
13054063	1305	4	4	63	6	0		舞蹈课程	2220	109	109	
13054064	1305	4	4	64	6	0		舞蹈课程	2220	109	109	
13054065	1305	4	4	65	6	0		舞蹈课程	2220	109	109	
13054066	1305	4	4	66	6	0		舞蹈课程	2220	109	109	
13054067	1305	4	4	67	6	0		舞蹈课程	2220	109	109	
13054068	1305	4	4	68	6	0		舞蹈课程	2220	109	109	
13054069	1305	4	4	69	7	0		舞蹈课程	2220	127	127	
13054070	1305	4	4	70	7	0		舞蹈课程	2220	127	127	
13054071	1305	4	4	71	7	0		舞蹈课程	2220	127	127	
13054072	1305	4	4	72	7	0		舞蹈课程	2220	127	127	
13054073	1305	4	4	73	7	0		舞蹈课程	2220	127	127	
13054074	1305	4	4	74	7	0		舞蹈课程	2220	127	127	
13054075	1305	4	4	75	7	0		舞蹈课程	2220	127	127	
13054076	1305	4	4	76	7	0		舞蹈课程	2220	127	127	
13054077	1305	4	4	77	7	0		舞蹈课程	2220	127	127	
13054078	1305	4	4	78	7	0		舞蹈课程	2220	127	127	
13054079	1305	4	4	79	7	0		舞蹈课程	2220	127	127	
13054080	1305	4	4	80	7	0		舞蹈课程	2220	127	127	
13054081	1305	4	4	81	7	0		舞蹈课程	2220	127	127	
13054082	1305	4	4	82	7	0		舞蹈课程	2220	127	127	
13054083	1305	4	4	83	7	0		舞蹈课程	2220	127	127	
13054084	1305	4	4	84	7	0		舞蹈课程	2220	127	127	
13054085	1305	4	4	85	7	0		舞蹈课程	2220	127	127	
13054086	1305	4	4	86	7	0		舞蹈课程	2220	127	127	
13054087	1305	4	4	87	7	0		舞蹈课程	2220	127	127	
13054088	1305	4	4	88	7	0		舞蹈课程	2220	127	127	
13054089	1305	4	4	89	7	0		舞蹈课程	2220	127	127	
13054090	1305	4	4	90	7	0		舞蹈课程	2220	127	127	
13054091	1305	4	4	91	7	0		舞蹈课程	2220	127	127	
13054092	1305	4	4	92	7	0		舞蹈课程	2220	127	127	
13054093	1305	4	4	93	7	0		舞蹈课程	2220	127	127	
13054094	1305	4	4	94	7	0		舞蹈课程	2220	127	127	
13054095	1305	4	4	95	7	0		舞蹈课程	2220	127	127	
13054096	1305	4	4	96	7	0		舞蹈课程	2220	127	127	
13054097	1305	4	4	97	7	0		舞蹈课程	2220	127	127	
13054098	1305	4	4	98	7	0		舞蹈课程	2220	127	127	
13054099	1305	4	4	99	7	0		舞蹈课程	2220	127	127	
13054100	1305	4	4	100	7	0		舞蹈课程	2220	127	127	
13061000	1306	1	1	0	0	5012:50		宣传课程	2217	0	0	
13061001	1306	1	1	1	1	0		宣传课程	2217	20	20	
13061002	1306	1	1	2	2	0		宣传课程	2217	40	40	
13061003	1306	1	1	3	2	0		宣传课程	2217	40	40	
13061004	1306	1	1	4	2	0		宣传课程	2217	40	40	
13061005	1306	1	1	5	3	0		宣传课程	2217	61	61	
13061006	1306	1	1	6	3	0		宣传课程	2217	61	61	
13061007	1306	1	1	7	3	0		宣传课程	2217	61	61	
13061008	1306	1	1	8	3	0		宣传课程	2217	61	61	
13061009	1306	1	1	9	3	5012:50		宣传课程	2217	61	61	
13061010	1306	1	1	10	3	0		宣传课程	2217	61	61	
13061011	1306	1	1	11	4	0		宣传课程	2217	81	81	
13061012	1306	1	1	12	4	0		宣传课程	2217	81	81	
13061013	1306	1	1	13	4	0		宣传课程	2217	81	81	
13061014	1306	1	1	14	4	0		宣传课程	2217	81	81	
13061015	1306	1	1	15	4	0		宣传课程	2217	81	81	
13061016	1306	1	1	16	4	0		宣传课程	2217	81	81	
13061017	1306	1	1	17	4	0		宣传课程	2217	81	81	
13061018	1306	1	1	18	4	0		宣传课程	2217	81	81	
13061019	1306	1	1	19	4	0		宣传课程	2217	81	81	
13061020	1306	1	1	20	4	0		宣传课程	2217	81	81	
13061021	1306	1	1	21	5	0		宣传课程	2217	102	102	
13061022	1306	1	1	22	5	0		宣传课程	2217	102	102	
13061023	1306	1	1	23	5	0		宣传课程	2217	102	102	
13061024	1306	1	1	24	5	0		宣传课程	2217	102	102	
13061025	1306	1	1	25	5	0		宣传课程	2217	102	102	
13061026	1306	1	1	26	5	0		宣传课程	2217	102	102	
13061027	1306	1	1	27	5	0		宣传课程	2217	102	102	
13061028	1306	1	1	28	5	0		宣传课程	2217	102	102	
13061029	1306	1	1	29	5	0		宣传课程	2217	102	102	
13061030	1306	1	1	30	5	0		宣传课程	2217	102	102	
13061031	1306	1	1	31	5	0		宣传课程	2217	102	102	
13061032	1306	1	1	32	5	0		宣传课程	2217	102	102	
13061033	1306	1	1	33	5	0		宣传课程	2217	102	102	
13061034	1306	1	1	34	5	0		宣传课程	2217	102	102	
13061035	1306	1	1	35	5	0		宣传课程	2217	102	102	
13061036	1306	1	1	36	6	0		宣传课程	2217	122	122	
13061037	1306	1	1	37	6	0		宣传课程	2217	122	122	
13061038	1306	1	1	38	6	0		宣传课程	2217	122	122	
13061039	1306	1	1	39	6	5012:100		宣传课程	2217	122	122	
13061040	1306	1	1	40	6	0		宣传课程	2217	122	122	
13061041	1306	1	1	41	6	0		宣传课程	2217	122	122	
13061042	1306	1	1	42	6	0		宣传课程	2217	122	122	
13061043	1306	1	1	43	6	0		宣传课程	2217	122	122	
13061044	1306	1	1	44	6	0		宣传课程	2217	122	122	
13061045	1306	1	1	45	6	0		宣传课程	2217	122	122	
13061046	1306	1	1	46	6	0		宣传课程	2217	122	122	
13061047	1306	1	1	47	6	0		宣传课程	2217	122	122	
13061048	1306	1	1	48	6	0		宣传课程	2217	122	122	
13061049	1306	1	1	49	6	0		宣传课程	2217	122	122	
13061050	1306	1	1	50	6	0		宣传课程	2217	122	122	
13061051	1306	1	1	51	6	0		宣传课程	2217	122	122	
13061052	1306	1	1	52	6	0		宣传课程	2217	122	122	
13061053	1306	1	1	53	6	0		宣传课程	2217	122	122	
13061054	1306	1	1	54	6	0		宣传课程	2217	122	122	
13061055	1306	1	1	55	6	0		宣传课程	2217	122	122	
13061056	1306	1	1	56	6	0		宣传课程	2217	122	122	
13061057	1306	1	1	57	6	0		宣传课程	2217	122	122	
13061058	1306	1	1	58	7	0		宣传课程	2217	142	142	
13061059	1306	1	1	59	7	0		宣传课程	2217	142	142	
13061060	1306	1	1	60	7	0		宣传课程	2217	142	142	
13061061	1306	1	1	61	7	0		宣传课程	2217	142	142	
13061062	1306	1	1	62	7	0		宣传课程	2217	142	142	
13061063	1306	1	1	63	7	0		宣传课程	2217	142	142	
13061064	1306	1	1	64	7	0		宣传课程	2217	142	142	
13061065	1306	1	1	65	7	0		宣传课程	2217	142	142	
13061066	1306	1	1	66	7	0		宣传课程	2217	142	142	
13061067	1306	1	1	67	7	0		宣传课程	2217	142	142	
13061068	1306	1	1	68	7	0		宣传课程	2217	142	142	
13061069	1306	1	1	69	7	0		宣传课程	2217	142	142	
13061070	1306	1	1	70	7	0		宣传课程	2217	142	142	
13061071	1306	1	1	71	7	0		宣传课程	2217	142	142	
13061072	1306	1	1	72	7	0		宣传课程	2217	142	142	
13061073	1306	1	1	73	7	0		宣传课程	2217	142	142	
13061074	1306	1	1	74	7	0		宣传课程	2217	142	142	
13061075	1306	1	1	75	7	0		宣传课程	2217	142	142	
13061076	1306	1	1	76	7	0		宣传课程	2217	142	142	
13061077	1306	1	1	77	7	0		宣传课程	2217	142	142	
13061078	1306	1	1	78	7	0		宣传课程	2217	142	142	
13061079	1306	1	1	79	7	0		宣传课程	2217	142	142	
13061080	1306	1	1	80	7	0		宣传课程	2217	142	142	
13061081	1306	1	1	81	7	0		宣传课程	2217	142	142	
13061082	1306	1	1	82	7	0		宣传课程	2217	142	142	
13061083	1306	1	1	83	7	0		宣传课程	2217	142	142	
13061084	1306	1	1	84	7	0		宣传课程	2217	142	142	
13061085	1306	1	1	85	7	0		宣传课程	2217	142	142	
13061086	1306	1	1	86	8	0		宣传课程	2217	163	163	
13061087	1306	1	1	87	8	0		宣传课程	2217	163	163	
13061088	1306	1	1	88	8	0		宣传课程	2217	163	163	
13061089	1306	1	1	89	8	0		宣传课程	2217	163	163	
13061090	1306	1	1	90	8	0		宣传课程	2217	163	163	
13061091	1306	1	1	91	8	0		宣传课程	2217	163	163	
13061092	1306	1	1	92	8	0		宣传课程	2217	163	163	
13061093	1306	1	1	93	8	0		宣传课程	2217	163	163	
13061094	1306	1	1	94	8	0		宣传课程	2217	163	163	
13061095	1306	1	1	95	8	0		宣传课程	2217	163	163	
13061096	1306	1	1	96	8	0		宣传课程	2217	163	163	
13061097	1306	1	1	97	8	0		宣传课程	2217	163	163	
13061098	1306	1	1	98	8	0		宣传课程	2217	163	163	
13061099	1306	1	1	99	8	0		宣传课程	2217	163	163	
13061100	1306	1	1	100	8	0		宣传课程	2217	163	163	
13062000	1306	2	2	0	0	5012:50		形象课程	2218	0	0	
13062001	1306	2	2	1	1	0		形象课程	2218	20	20	
13062002	1306	2	2	2	2	0		形象课程	2218	40	40	
13062003	1306	2	2	3	2	0		形象课程	2218	40	40	
13062004	1306	2	2	4	2	0		形象课程	2218	40	40	
13062005	1306	2	2	5	3	0		形象课程	2218	61	61	
13062006	1306	2	2	6	3	0		形象课程	2218	61	61	
13062007	1306	2	2	7	3	0		形象课程	2218	61	61	
13062008	1306	2	2	8	3	0		形象课程	2218	61	61	
13062009	1306	2	2	9	3	5012:50		形象课程	2218	61	61	
13062010	1306	2	2	10	3	0		形象课程	2218	61	61	
13062011	1306	2	2	11	4	0		形象课程	2218	81	81	
13062012	1306	2	2	12	4	0		形象课程	2218	81	81	
13062013	1306	2	2	13	4	0		形象课程	2218	81	81	
13062014	1306	2	2	14	4	0		形象课程	2218	81	81	
13062015	1306	2	2	15	4	0		形象课程	2218	81	81	
13062016	1306	2	2	16	4	0		形象课程	2218	81	81	
13062017	1306	2	2	17	4	0		形象课程	2218	81	81	
13062018	1306	2	2	18	4	0		形象课程	2218	81	81	
13062019	1306	2	2	19	4	0		形象课程	2218	81	81	
13062020	1306	2	2	20	4	0		形象课程	2218	81	81	
13062021	1306	2	2	21	5	0		形象课程	2218	102	102	
13062022	1306	2	2	22	5	0		形象课程	2218	102	102	
13062023	1306	2	2	23	5	0		形象课程	2218	102	102	
13062024	1306	2	2	24	5	0		形象课程	2218	102	102	
13062025	1306	2	2	25	5	0		形象课程	2218	102	102	
13062026	1306	2	2	26	5	0		形象课程	2218	102	102	
13062027	1306	2	2	27	5	0		形象课程	2218	102	102	
13062028	1306	2	2	28	5	0		形象课程	2218	102	102	
13062029	1306	2	2	29	5	0		形象课程	2218	102	102	
13062030	1306	2	2	30	5	0		形象课程	2218	102	102	
13062031	1306	2	2	31	5	0		形象课程	2218	102	102	
13062032	1306	2	2	32	5	0		形象课程	2218	102	102	
13062033	1306	2	2	33	5	0		形象课程	2218	102	102	
13062034	1306	2	2	34	5	0		形象课程	2218	102	102	
13062035	1306	2	2	35	5	0		形象课程	2218	102	102	
13062036	1306	2	2	36	6	0		形象课程	2218	122	122	
13062037	1306	2	2	37	6	0		形象课程	2218	122	122	
13062038	1306	2	2	38	6	0		形象课程	2218	122	122	
13062039	1306	2	2	39	6	5012:100		形象课程	2218	122	122	
13062040	1306	2	2	40	6	0		形象课程	2218	122	122	
13062041	1306	2	2	41	6	0		形象课程	2218	122	122	
13062042	1306	2	2	42	6	0		形象课程	2218	122	122	
13062043	1306	2	2	43	6	0		形象课程	2218	122	122	
13062044	1306	2	2	44	6	0		形象课程	2218	122	122	
13062045	1306	2	2	45	6	0		形象课程	2218	122	122	
13062046	1306	2	2	46	6	0		形象课程	2218	122	122	
13062047	1306	2	2	47	6	0		形象课程	2218	122	122	
13062048	1306	2	2	48	6	0		形象课程	2218	122	122	
13062049	1306	2	2	49	6	0		形象课程	2218	122	122	
13062050	1306	2	2	50	6	0		形象课程	2218	122	122	
13062051	1306	2	2	51	6	0		形象课程	2218	122	122	
13062052	1306	2	2	52	6	0		形象课程	2218	122	122	
13062053	1306	2	2	53	6	0		形象课程	2218	122	122	
13062054	1306	2	2	54	6	0		形象课程	2218	122	122	
13062055	1306	2	2	55	6	0		形象课程	2218	122	122	
13062056	1306	2	2	56	6	0		形象课程	2218	122	122	
13062057	1306	2	2	57	6	0		形象课程	2218	122	122	
13062058	1306	2	2	58	7	0		形象课程	2218	142	142	
13062059	1306	2	2	59	7	0		形象课程	2218	142	142	
13062060	1306	2	2	60	7	0		形象课程	2218	142	142	
13062061	1306	2	2	61	7	0		形象课程	2218	142	142	
13062062	1306	2	2	62	7	0		形象课程	2218	142	142	
13062063	1306	2	2	63	7	0		形象课程	2218	142	142	
13062064	1306	2	2	64	7	0		形象课程	2218	142	142	
13062065	1306	2	2	65	7	0		形象课程	2218	142	142	
13062066	1306	2	2	66	7	0		形象课程	2218	142	142	
13062067	1306	2	2	67	7	0		形象课程	2218	142	142	
13062068	1306	2	2	68	7	0		形象课程	2218	142	142	
13062069	1306	2	2	69	7	0		形象课程	2218	142	142	
13062070	1306	2	2	70	7	0		形象课程	2218	142	142	
13062071	1306	2	2	71	7	0		形象课程	2218	142	142	
13062072	1306	2	2	72	7	0		形象课程	2218	142	142	
13062073	1306	2	2	73	7	0		形象课程	2218	142	142	
13062074	1306	2	2	74	7	0		形象课程	2218	142	142	
13062075	1306	2	2	75	7	0		形象课程	2218	142	142	
13062076	1306	2	2	76	7	0		形象课程	2218	142	142	
13062077	1306	2	2	77	7	0		形象课程	2218	142	142	
13062078	1306	2	2	78	7	0		形象课程	2218	142	142	
13062079	1306	2	2	79	7	0		形象课程	2218	142	142	
13062080	1306	2	2	80	7	0		形象课程	2218	142	142	
13062081	1306	2	2	81	7	0		形象课程	2218	142	142	
13062082	1306	2	2	82	7	0		形象课程	2218	142	142	
13062083	1306	2	2	83	7	0		形象课程	2218	142	142	
13062084	1306	2	2	84	7	0		形象课程	2218	142	142	
13062085	1306	2	2	85	7	0		形象课程	2218	142	142	
13062086	1306	2	2	86	8	0		形象课程	2218	163	163	
13062087	1306	2	2	87	8	0		形象课程	2218	163	163	
13062088	1306	2	2	88	8	0		形象课程	2218	163	163	
13062089	1306	2	2	89	8	0		形象课程	2218	163	163	
13062090	1306	2	2	90	8	0		形象课程	2218	163	163	
13062091	1306	2	2	91	8	0		形象课程	2218	163	163	
13062092	1306	2	2	92	8	0		形象课程	2218	163	163	
13062093	1306	2	2	93	8	0		形象课程	2218	163	163	
13062094	1306	2	2	94	8	0		形象课程	2218	163	163	
13062095	1306	2	2	95	8	0		形象课程	2218	163	163	
13062096	1306	2	2	96	8	0		形象课程	2218	163	163	
13062097	1306	2	2	97	8	0		形象课程	2218	163	163	
13062098	1306	2	2	98	8	0		形象课程	2218	163	163	
13062099	1306	2	2	99	8	0		形象课程	2218	163	163	
13062100	1306	2	2	100	8	0		形象课程	2218	163	163	
13063000	1306	3	3	0	0	5012:50		生活课程	2219	0	0	
13063001	1306	3	3	1	1	0		生活课程	2219	20	20	
13063002	1306	3	3	2	2	0		生活课程	2219	40	40	
13063003	1306	3	3	3	2	0		生活课程	2219	40	40	
13063004	1306	3	3	4	2	0		生活课程	2219	40	40	
13063005	1306	3	3	5	3	0		生活课程	2219	61	61	
13063006	1306	3	3	6	3	0		生活课程	2219	61	61	
13063007	1306	3	3	7	3	0		生活课程	2219	61	61	
13063008	1306	3	3	8	3	0		生活课程	2219	61	61	
13063009	1306	3	3	9	3	5012:50		生活课程	2219	61	61	
13063010	1306	3	3	10	3	0		生活课程	2219	61	61	
13063011	1306	3	3	11	4	0		生活课程	2219	81	81	
13063012	1306	3	3	12	4	0		生活课程	2219	81	81	
13063013	1306	3	3	13	4	0		生活课程	2219	81	81	
13063014	1306	3	3	14	4	0		生活课程	2219	81	81	
13063015	1306	3	3	15	4	0		生活课程	2219	81	81	
13063016	1306	3	3	16	4	0		生活课程	2219	81	81	
13063017	1306	3	3	17	4	0		生活课程	2219	81	81	
13063018	1306	3	3	18	4	0		生活课程	2219	81	81	
13063019	1306	3	3	19	4	0		生活课程	2219	81	81	
