int	int	string	string	int	int[]	int64	int	DTItemNum[]	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int[]	int[]	int[]	int	int	int	int	int	int	int	int
1370	270	索林根	Solingen	9	13221;13222;13223;13224;13225;13226;13227;13228;13229	2774385000	2444708	2:666230000;5007:5	0	1202	0	0	4066	0	0	0	0	0	0	1401	0	0	0	4065	0	0	0	0	1402	0	0	0	4067	0	0	0	0	0	1501	0	0	4069	0	0	1101	0	0	0	0	0	4067	0	0	9443;199336	6105;6103	100;50;25;12	4	100	1369	1371	0	0	107	1370
1371	271	诺伊斯	Neuss	9	13230;13231;13232;13233;13234;13235;13236;13237;13238	2796658000	2558090	2:666230000;5007:5	0	0	1401	1502	0	0	0	0	0	0	0	1402	0	0	4098	0	0	0	0	0	1402	1501	0	0	0	0	0	1101	1201	0	0	0	0	0	0	0	0	0	1401	1501	0	0	0	0	0	9537;201330	6105;6109;5005	100;50;25;12	4	100	1370	1372	0	0	107	1371
1372	272	帕德博恩	Paderborn	9	13239;13240;13241;13242;13243;13244;13245;13246;13247	2819110000	2584161	2:666230000;5007:5	1102	0	0	1502	0	0	0	0	0	1102	0	1401	0	0	0	0	0	0	1101	1201	0	0	0	0	0	0	0	0	1201	0	1501	0	0	0	0	0	0	0	1402	0	0	0	4125	0	0	9537;201330	6105;6102	100;50;25;12	4	100	1371	1373	0	0	107	1372
1373	273	达姆施塔特	Darmstadt	9	13248;13249;13250;13251;13252;13253;13254;13255;13256	2841742000	2610232	2:681780000;5007:5	1102	0	1401	0	0	0	0	0	0	1102	0	0	0	0	0	4155	0	0	1101	1201	0	0	0	0	0	0	0	1102	0	1402	0	0	0	0	0	0	0	0	1401	1501	0	0	0	0	0	9633;203344	6104;5005	100;50;25;12	4	100	1372	1374	0	0	107	1373
1374	274	乌尔姆	Ulm	9	13257;13258;13259;13260;13261;13262;13263;13264;13265	2864556000	2636303	2:681780000;5007:5	1102	1202	0	0	0	0	0	0	0	0	1201	0	1501	0	0	0	0	0	0	0	1402	0	0	0	4188	0	0	0	0	1402	0	4190	0	0	0	0	0	1201	0	0	0	4188	0	0	0	9633;203344	6104	100;50;25;12	4	100	1373	1375	0	0	107	1374
1375	275	沃尔夫斯堡	Wolfsburg	9	13266;13267;13268;13269;13270;13271;13272;13273;13274	2887553000	2662374	2:681780000;5007:5	0	1201	0	0	0	4218	0	0	0	1102	0	0	0	0	4220	0	0	0	0	1202	0	1501	0	0	0	0	0	0	1203	0	1502	0	0	0	0	0	0	1201	0	0	0	0	4218	0	0	9729;205377	6105;5005	100;50;25;12	4	100	1374	1376	0	0	107	1375
1376	276	贝希特斯加登	Berchtesgaden	9	13275;13276;13277;13278;13279;13280;13281;13282;13283	2910734000	2689286	2:697600000;5007:5	1101	0	0	0	0	4250	0	0	0	0	1203	0	0	0	0	4248	0	0	0	1203	0	1502	0	0	0	0	0	0	1202	0	0	0	0	4250	0	0	0	0	0	1502	0	0	4250	0	0	9729;205377	6105	100;50;25;12	4	100	1375	1377	0	0	107	1376
1377	277	魏玛	Weimar	9	13284;13285;13286;13287;13288;13289;13290;13291;13292	2934102000	2716198	2:697600000;5007:5	1101	0	1402	0	0	0	0	0	0	1101	0	0	0	4276	0	0	0	0	1101	0	0	0	0	0	4275	0	0	0	0	1401	0	0	0	4278	0	0	1102	0	0	1501	0	0	0	0	0	9826;207430	6103;5005	100;50;25;12	4	100	1376	1378	0	0	107	1377
1378	278	波茨坦	Potsdam	9	13293;13294;13295;13296;13297;13298;13299;13300;13301	2957658000	2743110	2:697600000;5007:5	1101	0	0	0	4308	0	0	0	0	0	0	1402	0	4310	0	0	0	0	0	1203	0	0	0	4305	0	0	0	0	0	1402	1502	0	0	0	0	0	1102	1202	0	0	0	0	0	0	0	9826;207430	6103	100;50;25;12	4	100	1377	1379	0	0	107	1378
1379	279	希尔德斯海姆	Hildesheim	9	13302;13303;13304;13305;13306;13307;13308;13309;13310	2981402000	2770022	2:713620000;5007:5	0	1202	0	0	4338	0	0	0	0	0	1203	0	0	0	0	4337	0	0	0	1201	0	0	4335	0	0	0	0	0	0	1402	0	0	0	4340	0	0	0	0	1401	0	0	4337	0	0	0	9925;209505	6109;5005	100;50;25;12	4	100	1378	1380	0	0	107	1379
1380	280	卡塞尔	Kassel	9	13311;13312;13313;13314;13315;13316;13317;13318;13319	3005337000	2796934	2:713620000;5007:5	1102	1203	0	0	0	0	0	0	0	1102	0	0	0	0	4370	0	0	0	0	0	1401	0	0	0	4367	0	0	1102	0	1401	0	0	0	0	0	0	1101	0	1401	0	0	0	0	0	0	9925;209505	6109	100;50;25;12	4	100	1379	1381	0	0	107	1380
1381	281	东京	Tokyo	8	13320;13321;13322;13323;13324;13325;13326;13327	3029465000	2922180	2:713620000;5004:150	0	0	0	1501	0	0	4401	0	0	1102	0	0	0	0	4403	0	0	0	0	1202	0	0	4405	0	0	0	0	1101	0	0	0	0	4401	0	0	0	0	1202	0	0	0	0	4400	0	0	10024;211600	6102;5005	100;50;25;12	4	100	1380	1382	0	0	108	1381
1382	282	京都	Kyoto	8	13328;13329;13330;13331;13332;13333;13334;13335	3053786000	2950980	2:729910000;5004:150	1101	1203	0	0	0	0	0	0	0	1102	1203	0	0	0	0	0	0	0	0	1202	0	1501	0	0	0	0	0	0	0	1401	0	0	4439	0	0	0	0	0	0	1502	4439	0	0	0	0	10024;211600	6102	100;50;25;12	4	100	1381	1383	0	0	108	1382
1383	283	大阪	Osaka	8	13336;13337;13338;13339;13340;13341;13342;13343	3078302000	2979780	2:729910000;5004:150	0	0	1401	1501	0	0	0	0	0	1101	0	0	0	0	4472	0	0	0	1102	0	1401	0	0	0	0	0	0	0	1201	0	0	4471	0	0	0	0	0	0	0	1502	0	4470	0	0	0	10124;213716	6104;6103;5005	100;50;25;12	4	100	1382	1384	0	0	108	1383
1384	284	奈良	Nara	8	13344;13345;13346;13347;13348;13349;13350;13351	3103015000	3008580	2:729910000;5004:150	0	0	1401	0	4507	0	0	0	0	1101	0	1401	0	0	0	0	0	0	0	0	1401	1502	0	0	0	0	0	0	0	0	1502	4507	0	0	0	0	1102	0	0	0	0	0	4508	0	0	10124;213716	6104;6109	100;50;25;12	4	100	1383	1385	0	0	108	1384
1385	285	箱根	Hakone	8	13352;13353;13354;13355;13356;13357;13358;13359	3127926000	3037380	2:746420000;5004:150	0	1203	1401	0	0	0	0	0	0	0	0	1402	0	0	0	4544	0	0	1101	0	0	0	0	4544	0	0	0	0	0	1402	0	0	0	4540	0	0	1101	0	0	0	4545	0	0	0	0	10225;215852	6104;6102;5005	100;50;25;12	4	100	1384	1386	0	0	108	1385
1386	286	名古屋	Nagoya	8	13360;13361;13362;13363;13364;13365;13366;13367	3153038000	3067080	2:746420000;5004:150	0	1203	0	0	0	4575	0	0	0	0	0	1401	0	4580	0	0	0	0	0	0	1402	0	0	4579	0	0	0	1101	1201	0	0	0	0	0	0	0	1102	0	0	1501	0	0	0	0	0	10225;215852	6105;6103	100;50;25;12	4	100	1385	1387	0	0	108	1386
1387	287	札幌	Sapporo	8	13368;13369;13370;13371;13372;13373;13374;13375	3178351000	3096780	2:746420000;5004:150	1101	0	0	0	0	4613	0	0	0	0	0	0	1502	0	0	4613	0	0	0	0	0	1502	0	4612	0	0	0	0	1202	0	0	0	4612	0	0	0	0	1202	1402	0	0	0	0	0	0	10328;218011	6105;6109;5005	100;50;25;12	4	100	1386	1388	0	0	108	1387
1388	288	小樽	Otaru	8	13376;13377;13378;13379;13380;13381;13382;13383	3203867000	3126480	2:763210000;5004:150	0	1202	0	1502	0	0	0	0	0	0	0	1401	0	0	0	4645	0	0	0	0	1401	1501	0	0	0	0	0	0	1201	0	1502	0	0	0	0	0	1101	0	1401	0	0	0	0	0	0	10328;218011	6105;6102	100;50;25;12	4	100	1387	1389	0	0	108	1388
1389	289	横滨	Yokohama	8	13384;13385;13386;13387;13388;13389;13390;13391	3229588000	3156180	2:763210000;5004:150	0	0	1401	0	4684	0	0	0	0	0	0	1401	0	0	0	4684	0	0	0	1203	0	1502	0	0	0	0	0	1102	0	0	0	4682	0	0	0	0	0	0	0	1501	0	0	4680	0	0	10431;220191	6104;5005	100;50;25;12	4	100	1388	1390	0	0	108	1389
1390	290	福冈	Fukuoka	8	13392;13393;13394;13395;13396;13397;13398;13399	3255515000	3185880	2:763210000;5004:150	1102	1202	0	0	0	0	0	0	0	0	1202	0	0	0	4720	0	0	0	0	1203	0	0	0	0	4717	0	0	1102	1202	0	0	0	0	0	0	0	0	1201	0	0	0	4719	0	0	0	10431;220191	6104	100;50;25;12	4	100	1389	1391	0	0	108	1390
1391	291	镰仓	Kamakura	8	13400;13401;13402;13403;13404;13405;13406;13407	3281651000	3323789	2:780220000;5004:150	0	1201	0	0	4751	0	0	0	0	1101	0	1401	0	0	0	0	0	0	0	0	0	1502	0	4754	0	0	0	0	0	1401	1502	0	0	0	0	0	1101	0	0	0	0	0	4751	0	0	10535;222394	6105;5005	100;50;25;12	4	100	1390	1392	0	0	108	1391
1392	292	那霸	Naha	8	13408;13409;13410;13411;13412;13413;13414;13415	3307996000	3355502	2:780220000;5004:150	1101	0	0	0	0	0	4787	0	0	0	1203	0	0	4785	0	0	0	0	0	0	1401	1501	0	0	0	0	0	1101	0	0	0	0	0	4789	0	0	1101	0	0	0	0	0	4788	0	0	10535;222394	6105	100;50;25;12	4	100	1391	1393	0	0	108	1392
1393	293	函馆	Hakodate	8	13416;13417;13418;13419;13420;13421;13422;13423	3334553000	3387215	2:780220000;5004:150	0	0	1401	0	0	0	4821	0	0	1102	0	1401	0	0	0	0	0	0	1102	0	0	0	4821	0	0	0	0	1102	0	1402	0	0	0	0	0	0	1102	0	1401	0	0	0	0	0	0	10640;224619	6103;5005	100;50;25;12	4	100	1392	1394	0	0	108	1393
1394	294	宇治	Uji	8	13424;13425;13426;13427;13428;13429;13430;13431	3361323000	3418928	2:797520000;5004:150	1101	0	1402	0	0	0	0	0	0	0	0	0	1501	0	4857	0	0	0	0	0	1402	0	0	4857	0	0	0	1102	0	0	0	0	4857	0	0	0	1101	0	0	0	0	4858	0	0	0	10640;224619	6103	100;50;25;12	4	100	1393	1395	0	0	108	1394
1395	295	熊本	Kumamoto	8	13432;13433;13434;13435;13436;13437;13438;13439	3388308000	3450641	2:797520000;5004:150	1101	0	1401	0	0	0	0	0	0	1101	0	0	0	0	0	4893	0	0	1101	0	0	0	0	0	4893	0	0	0	0	1401	1501	0	0	0	0	0	1101	1202	0	0	0	0	0	0	0	10747;226866	6109;5005	100;50;25;12	4	100	1394	1396	0	0	108	1395
1396	296	长崎	Nagasaki	8	13440;13441;13442;13443;13444;13445;13446;13447	3415510000	3483315	2:797520000;5004:150	1102	1203	0	0	0	0	0	0	0	1102	0	0	0	0	4927	0	0	0	1101	0	0	0	4927	0	0	0	0	1101	0	0	0	0	4930	0	0	0	0	1202	0	0	0	0	4925	0	0	10747;226866	6109	100;50;25;12	4	100	1395	1397	0	0	108	1396
1397	297	广岛	Hiroshima	8	13448;13449;13450;13451;13452;13453;13454;13455	3442930000	3515989	2:815050000;5004:150	1101	0	0	0	0	4963	0	0	0	0	0	0	1502	0	0	4965	0	0	0	1201	0	0	4964	0	0	0	0	0	0	0	1502	0	0	4964	0	0	0	0	1402	0	0	4961	0	0	0	10854;229136	6102;5005	100;50;25;12	4	100	1396	1398	0	0	108	1397
1398	298	鹿儿岛	Kagoshima	8	13456;13457;13458;13459;13460;13461;13462;13463	3470571000	3548663	2:815050000;5004:150	1101	0	0	0	0	0	4996	0	0	1102	1203	0	0	0	0	0	0	0	0	1201	1401	0	0	0	0	0	0	0	0	0	1502	0	0	4997	0	0	0	0	1401	1501	0	0	0	0	0	10854;229136	6102	100;50;25;12	4	100	1397	1399	0	0	108	1398
1399	299	仙台	Sendai	8	13464;13465;13466;13467;13468;13469;13470;13471	3498433000	3581337	2:815050000;5004:150	0	0	0	1502	0	5033	0	0	0	1101	0	1401	0	0	0	0	0	0	0	0	1402	0	5034	0	0	0	0	1102	0	0	0	0	5030	0	0	0	0	1201	0	0	0	5032	0	0	0	10963;231427	6104;6103;5005	100;50;25;12	4	100	1398	1400	0	0	108	1399
1400	300	和歌山	Wakayama	8	13472;13473;13474;13475;13476;13477;13478;13479	3526519000	3614011	2:832870000;5004:150	1102	0	0	0	5069	0	0	0	0	0	0	1402	0	0	0	5070	0	0	0	1203	1401	0	0	0	0	0	0	0	0	1401	1501	0	0	0	0	0	0	1202	0	1502	0	0	0	0	0	10963;231427	6104;6109	100;50;25;12	4	100	1399	1401	0	0	108	1400
1401	301	千叶	Chiba	9	13480;13481;13482;13483;13484;13485;13486;13487;13488	3554830000	3765408	2:832870000;5007:5	1102	0	0	1502	0	0	0	0	0	1101	0	0	1502	0	0	0	0	0	0	0	0	1501	0	0	5105	0	0	1102	0	0	1502	0	0	0	0	0	1101	0	0	0	0	0	5101	0	0	11073;233741	6104;6102;5005	100;50;25;12	4	100	1400	1402	0	0	108	1401
1402	302	富良野	Furano	9	13489;13490;13491;13492;13493;13494;13495;13496;13497	3583369000	3800224	2:832870000;5007:5	0	1203	0	0	0	0	5135	0	0	1101	0	0	0	0	5135	0	0	0	1101	1201	0	0	0	0	0	0	0	0	0	1402	0	0	0	5139	0	0	0	0	1402	0	0	0	5139	0	0	11073;233741	6105;6103	100;50;25;12	4	100	1401	1403	0	0	108	1402
1403	303	姬路	Himeji	9	13498;13499;13500;13501;13502;13503;13504;13505;13506	3612136000	3835040	2:850920000;5007:5	0	0	1401	0	0	0	5174	0	0	0	0	0	1501	0	0	5170	0	0	0	0	0	1502	5173	0	0	0	0	0	0	1401	0	5172	0	0	0	0	0	0	1401	0	5171	0	0	0	0	11183;236077	6105;6109;5005	100;50;25;12	4	100	1402	1404	0	0	108	1403
1404	304	伊势	Ise	9	13507;13508;13509;13510;13511;13512;13513;13514;13515	3641135000	3869856	2:850920000;5007:5	0	1201	1402	0	0	0	0	0	0	0	0	1401	0	0	5208	0	0	0	0	1201	0	0	0	0	5207	0	0	0	0	0	1501	5208	0	0	0	0	0	1202	0	1502	0	0	0	0	0	11183;236077	6105;6102	100;50;25;12	4	100	1403	1405	0	0	108	1404
1405	305	日光	Nikko	9	13516;13517;13518;13519;13520;13521;13522;13523;13524	3670366000	3904672	2:850920000;5007:5	1101	0	0	0	5242	0	0	0	0	1102	0	1401	0	0	0	0	0	0	0	0	0	1502	0	0	5243	0	0	0	0	0	1501	0	0	5240	0	0	0	1203	0	0	0	0	5242	0	0	11295;238438	6104;5005	100;50;25;12	4	100	1404	1406	0	0	108	1405
1406	306	轻井泽	Karuizawa	9	13525;13526;13527;13528;13529;13530;13531;13532;13533	3699832000	3940512	2:869280000;5007:5	0	1202	0	0	0	0	5277	0	0	0	1201	0	0	0	0	5280	0	0	1102	0	0	0	5275	0	0	0	0	0	1202	1401	0	0	0	0	0	0	0	0	0	1502	0	5277	0	0	0	11295;238438	6104	100;50;25;12	4	100	1405	1407	0	0	108	1406
1407	307	高松	Takamatsu	9	13534;13535;13536;13537;13538;13539;13540;13541;13542	3729535000	3976352	2:869280000;5007:5	0	0	1401	1502	0	0	0	0	0	0	0	1402	0	0	5313	0	0	0	0	0	1402	1501	0	0	0	0	0	1101	0	0	0	0	5314	0	0	0	0	0	0	1501	0	5312	0	0	0	11408;240822	6105;5005	100;50;25;12	4	100	1406	1408	0	0	108	1407
1408	308	佐贺	Saga	9	13543;13544;13545;13546;13547;13548;13549;13550;13551	3759476000	4012192	2:869280000;5007:5	1102	1201	0	0	0	0	0	0	0	1102	0	0	0	0	5345	0	0	0	1102	1201	0	0	0	0	0	0	0	1102	0	1401	0	0	0	0	0	0	1102	0	0	0	5345	0	0	0	0	11408;240822	6105	100;50;25;12	4	100	1407	1409	0	0	108	1408
1409	309	太宰府	Dazaifu	9	13552;13553;13554;13555;13556;13557;13558;13559;13560	3789657000	4048032	2:887890000;5007:5	0	1203	0	0	0	5382	0	0	0	0	1202	0	0	5380	0	0	0	0	0	1202	1401	0	0	0	0	0	0	0	0	1401	0	0	5380	0	0	0	0	0	0	1501	5381	0	0	0	0	11522;243230	6103;5005	100;50;25;12	4	100	1408	1410	0	0	108	1409
1410	310	埼玉	Saitama	9	13561;13562;13563;13564;13565;13566;13567;13568;13569	3820081000	4083872	2:887890000;5007:5	1101	0	1401	0	0	0	0	0	0	0	0	0	1501	0	5417	0	0	0	1102	0	0	0	5418	0	0	0	0	0	1201	0	1501	0	0	0	0	0	0	1202	0	0	0	0	5415	0	0	11522;243230	6103	100;50;25;12	4	100	1409	1411	0	0	108	1410
1411	311	宫崎	Miyazaki	9	13570;13571;13572;13573;13574;13575;13576;13577;13578	3850749000	4249608	2:887890000;5007:5	0	1203	0	0	0	0	5454	0	0	1102	0	0	0	5454	0	0	0	0	0	0	0	1501	0	0	5452	0	0	0	0	0	1501	5455	0	0	0	0	0	0	0	1501	0	0	5452	0	0	11637;245663	6109;5005	100;50;25;12	4	100	1410	1412	0	0	108	1411
1412	312	鸟取	Tottori	9	13579;13580;13581;13582;13583;13584;13585;13586;13587	3881664000	4287723	2:906800000;5007:5	1102	0	0	1501	0	0	0	0	0	0	1202	0	1502	0	0	0	0	0	1101	0	0	0	0	0	5485	0	0	1101	0	0	0	0	0	5489	0	0	0	0	0	1501	0	5485	0	0	0	11637;245663	6109	100;50;25;12	4	100	1411	1413	0	0	108	1412
1413	313	长野	Nagano	9	13588;13589;13590;13591;13592;13593;13594;13595;13596	3912826000	4325838	2:906800000;5007:5	0	0	0	1501	0	0	5525	0	0	1101	0	0	1501	0	0	0	0	0	1102	0	0	1501	0	0	0	0	0	0	0	1401	0	0	5523	0	0	0	0	0	1402	0	0	5524	0	0	0	11754;248119	6102;5005	100;50;25;12	4	100	1412	1414	0	0	108	1413
1414	314	敦贺	Tsuruga	9	13597;13598;13599;13600;13601;13602;13603;13604;13605	3944239000	4363953	2:906800000;5007:5	1102	1202	0	0	0	0	0	0	0	1102	0	0	0	0	0	5556	0	0	0	0	0	1501	0	5559	0	0	0	0	0	0	1501	0	0	5556	0	0	0	1203	0	0	0	5555	0	0	0	11754;248119	6102	100;50;25;12	4	100	1413	1415	0	0	108	1414
1415	315	山形	Yamagata	9	13606;13607;13608;13609;13610;13611;13612;13613;13614	3975904000	4402068	2:925970000;5007:5	1101	0	0	0	5590	0	0	0	0	1101	0	0	1501	0	0	0	0	0	1102	0	0	1501	0	0	0	0	0	0	0	0	1501	0	0	5590	0	0	1101	0	1402	0	0	0	0	0	0	11871;250600	6104;6103;5005	100;50;25;12	4	100	1414	1416	0	0	108	1415
1416	316	伊豆	Izu	9	13615;13616;13617;13618;13619;13620;13621;13622;13623	4007823000	4441272	2:925970000;5007:5	1101	0	0	0	0	5626	0	0	0	0	0	1401	0	0	5627	0	0	0	0	0	1402	0	0	0	5625	0	0	1101	0	0	1502	0	0	0	0	0	0	1202	0	0	5627	0	0	0	0	11871;250600	6104;6109	100;50;25;12	4	100	1415	1417	0	0	108	1416
1417	317	铃鹿	Suzuka	9	13624;13625;13626;13627;13628;13629;13630;13631;13632	4039998000	4480476	2:925970000;5007:5	1101	0	0	0	0	5662	0	0	0	1102	1203	0	0	0	0	0	0	0	0	1202	0	0	5664	0	0	0	0	0	0	1402	0	0	0	5664	0	0	0	0	1402	1502	0	0	0	0	0	11990;253105	6104;6102;5005	100;50;25;12	4	100	1416	1418	0	0	108	1417
1418	318	甲贺	Koka	9	13633;13634;13635;13636;13637;13638;13639;13640;13641	4072432000	4519680	2:945460000;5007:5	0	0	1402	0	0	0	5699	0	0	0	0	0	1502	0	0	5698	0	0	0	0	0	1501	5699	0	0	0	0	0	0	1402	1502	0	0	0	0	0	0	1203	0	1502	0	0	0	0	0	11990;253105	6105;6103	100;50;25;12	4	100	1417	1419	0	0	108	1418
1419	319	宝冢	Takarazuka	9	13642;13643;13644;13645;13646;13647;13648;13649;13650	4105126000	4558884	2:945460000;5007:5	1102	0	1402	0	0	0	0	0	0	1101	0	1402	0	0	0	0	0	0	0	0	0	1501	0	0	5733	0	0	1101	0	0	0	0	5734	0	0	0	0	0	1401	0	0	0	5735	0	0	12110;255636	6105;6109;5005	100;50;25;12	4	100	1418	1420	0	0	108	1419
1420	320	弘前	Hirosaki	9	13651;13652;13653;13654;13655;13656;13657;13658;13659	4138082000	4598088	2:945460000;5007:5	0	0	1402	0	0	0	5767	0	0	0	0	1401	1502	0	0	0	0	0	0	1202	0	0	5769	0	0	0	0	1101	0	1401	0	0	0	0	0	0	1102	0	1401	0	0	0	0	0	0	12110;255636	6105;6102	100;50;25;12	4	100	1419	0	0	0	108	1420
